Time,Frame,nose_dist,body_dist,freezing,darting,Known,Novel
168.87,2533,0.0077026536682164,0.0010862744361334,0,0,0,0
168.93,2534,0.0070104456616479,0.0017239555654884,0,0,0,0
169.0,2535,0.0047104199883349,0.0021592894171383,0,0,0,0
169.07,2536,0.0007573929780861,0.0020131459519829,0,0,0,0
169.13,2537,0.0059215509832712,0.0059601468809795,0,0,0,0
169.2,2538,0.0127613140294779,0.0112065434964519,0,0,0,0
169.27,2539,0.0119028431410223,0.0124849516896948,0,0,0,0
169.33,2540,0.0090780815187969,0.0087865764519057,0,0,0,0
169.4,2541,0.002843355173103,0.0059115804951308,0,0,0,0
169.47,2542,0.0003211064771065,0.0017636634374242,0,0,0,0
169.53,2543,0.0004928420476274,0.0006054846016917,0,0,0,0
169.6,2544,0.0009379298534318,0.0015610713047688,0,0,0,0
169.67,2545,0.0008900305143236,0.0004246016537884,0,0,0,0
169.73,2546,0.0018192312936883,0.0026023718355202,0,0,0,0
169.8,2547,0.00315581127137,0.0010441798371128,0,0,0,0
169.87,2548,0.0034943578056314,0.0005687289312972,0,0,0,0
169.93,2549,0.0041412351715363,0.0010820999680522,0,0,0,0
170.0,2550,0.0044410995692126,0.0010234360078629,0,0,0,0
170.07,2551,0.0034928572539241,0.0009324824267221,0,0,0,0
170.13,2552,0.0022058689226665,0.0013340811707238,0,0,0,0
170.2,2553,0.0001698758945719,0.0010360372160066,0,0,0,0
170.27,2554,0.0014198881000402,0.0009612705221497,0,0,0,0
170.33,2555,0.0024979976745479,0.0005972973754453,0,0,0,0
170.4,2556,0.0031838453141217,0.0006018051293845,0,0,0,0
170.47,2557,0.0038505086436707,0.0003348993827414,0,0,0,0
170.53,2558,0.0042384795004721,0.0004640880387845,0,0,0,0
170.6,2559,0.0048720715638276,0.0007208960628385,0,0,0,0
170.67,2560,0.0044456697000024,0.0004189870231757,0,0,0,0
170.73,2561,0.0043423328665301,0.0004959112329689,0,0,0,0
170.8,2562,0.0056764875209918,0.000595212609629,0,0,0,0
170.87,2563,0.0040470123726762,0.0011867268723449,0,0,0,0
170.93,2564,0.0063964702170865,0.0019700445393351,0,0,0,0
171.0,2565,0.0039543797578573,0.0042111125176908,0,0,0,0
171.07,2566,0.0043975510213689,0.0055877001772468,0,0,0,0
171.13,2567,0.0063177348251644,0.0051913496725102,0,0,0,0
171.2,2568,0.008742061246526,0.0077262052240861,0,0,0,0
171.27,2569,0.0114807747395894,0.0103583295856245,0,0,0,0
171.33,2570,0.0127560662032425,0.0090207875011783,0,0,0,0
171.4,2571,0.009147709876318,0.006139694896177,0,0,0,0
171.47,2572,0.0017497491221159,0.0007960848299939,0,0,0,0
171.53,2573,0.0021688222383755,0.0018977550124151,0,0,0,0
171.6,2574,0.0015923081801393,0.0017005224892554,0,0,0,0
171.67,2575,0.0009963923781255,0.0024447870693014,0,0,0,0
171.73,2576,0.0009206817722045,0.0014825546155632,0,0,0,0
171.8,2577,0.0001575199100377,0.0005014422684428,0,0,0,0
171.87,2578,0.0017030983717332,0.0008966746933323,0,0,0,0
171.93,2579,0.0024567625785385,0.0006681467258412,0,0,0,0
172.0,2580,0.0017295069246411,0.0004411272861725,0,0,0,0
172.07,2581,0.0052207468451118,0.0020558019157213,0,0,0,0
172.13,2582,0.0094830591585171,0.0049230179739208,0,0,0,0
172.2,2583,0.0046776962521813,0.0037082612619499,0,0,0,0
172.27,2584,0.005641104400741,0.0013890086197149,0,0,0,0
172.33,2585,0.0093181628782766,0.0022413800495901,0,0,0,0
172.4,2586,0.0092286307560021,0.0017754929046526,0,0,0,0
172.47,2587,0.0092371937436653,0.0010656638011172,0,0,0,0
172.53,2588,0.0040045533400368,0.0003149082571582,0,0,0,0
172.6,2589,0.0024672437205543,0.0005496470404439,0,0,0,0
172.67,2590,0.0022190737768059,0.0001586218249611,0,0,0,0
172.73,2591,0.0020110882083043,0.0004012521290908,0,0,0,0
172.8,2592,0.0005709113461452,0.0005659388707599,0,0,0,0
172.87,2593,0.0007320985867012,0.000406383501147,0,0,0,0
172.93,2594,0.0017460323617022,0.0001780941409135,0,0,0,0
173.0,2595,0.0047531714345044,0.0008715591029096,0,0,0,0
173.07,2596,0.0041649398901679,0.0011633145268919,0,0,0,0
173.13,2597,0.0021927736269606,0.000744902360074,0,0,0,0
173.2,2598,0.0002836781309381,0.0004307871367438,0,0,0,0
173.27,2599,0.0019735862245789,0.0006157696957073,0,0,0,0
173.33,2600,0.0052326086033057,0.0013976935843547,0,0,0,0
173.4,2601,0.0078127299771473,0.0009702812939847,0,0,0,0
173.47,2602,0.0056735534410524,0.0002216198186857,0,0,0,0
173.53,2603,0.0042887063863044,0.0003994324932617,0,0,0,0
173.6,2604,0.0051748872811268,0.0019154010553968,0,0,0,0
173.67,2605,0.0101675649525995,0.0020390150643968,0,0,0,0
173.73,2606,0.0180396858893293,0.004590463191035,0,0,0,0
173.8,2607,0.014572648626243,0.0068382245768077,0,0,0,0
173.87,2608,0.0049330768414467,0.0026585069816695,0,0,0,0
173.93,2609,0.0008519359617407,0.00069625491112,0,0,0,0
174.0,2610,0.0014682011801049,0.0006419274763079,0,0,0,0
174.07,2611,0.0066855456655559,0.002362467639925,0,0,0,0
174.13,2612,0.0131378529253112,0.0073405935308024,0,0,0,0
174.2,2613,0.0161543845531404,0.0110016938464909,0,0,0,0
174.27,2614,0.0145005544885135,0.0141972071955477,0,0,0,0
174.33,2615,0.0145942791454972,0.0158041184721676,0,0,0,0
174.4,2616,0.0143212436128514,0.0153548486417349,0,0,0,0
174.47,2617,0.0097959097119904,0.0079711974969058,0,0,0,0
174.53,2618,0.0069818364611298,0.0033037427735661,0,0,0,0
174.6,2619,0.0100385251392064,0.0017372719888615,0,0,0,0
174.67,2620,0.0141464654603385,0.0026304808307665,0,0,0,0
174.73,2621,0.0155391964702733,0.0019519261810803,0,0,0,0
174.8,2622,0.0156434733874459,0.0032073818811763,0,0,0,0
174.87,2623,0.0262326633739098,0.0056518928965462,0,0,0,0
174.93,2624,0.0216591554228889,0.0126101856635906,0,0,0,0
175.0,2625,0.0216659150006421,0.018440575521857,0,0,0,0
175.07,2626,0.019119468262469,0.018046880759126,0,0,0,0
175.13,2627,0.0177661787061796,0.0160934906322805,0,0,0,0
175.2,2628,0.0190134609343661,0.0209539238549973,0,0,0,0
175.27,2629,0.0153929362454307,0.021441621129287,0,0,0,0
175.33,2630,0.0130277985834561,0.0158217893712531,0,0,0,0
175.4,2631,0.020227266768618,0.0133481442198388,0,0,0,0
175.47,2632,0.0144245415658313,0.0138591105950099,0,0,0,0
175.53,2633,0.0120860871037225,0.0150164249514318,0,0,0,0
175.6,2634,0.0141894029493679,0.0120802895703942,0,0,0,0
175.67,2635,0.0179020952307735,0.0177647465877296,0,0,0,0
175.73,2636,0.0233445232010554,0.0237828051661501,0,0,0,0
175.8,2637,0.0225451659002605,0.0217199757222031,0,0,0,0
175.87,2638,0.0158451982914254,0.0148647955948087,0,0,0,0
175.93,2639,0.0052904686693577,0.0072951271413554,0,0,0,0
176.0,2640,0.0092436323980652,0.0057651546206481,0,0,0,0
176.07,2641,0.0108851520033722,0.008908088191195,0,0,0,0
176.13,2642,0.0156079760695726,0.0126314441718683,0,0,0,0
176.2,2643,0.0169467734894182,0.017119608504453,0,0,0,0
176.27,2644,0.0117753884280851,0.010390724584389,0,0,0,0
176.33,2645,0.0075196905025403,0.0057927223607741,0,0,0,0
176.4,2646,0.0014774828617513,0.0023321393155667,0,0,0,0
176.47,2647,0.0025019076877603,0.0009669673754193,0,0,0,0
176.53,2648,0.0014588543140168,0.0004194491473302,0,0,0,0
176.6,2649,0.0023290330217983,0.0001726371947007,0,0,0,0
176.67,2650,0.0045828131917117,0.0007034688974228,0,0,0,0
176.73,2651,0.0018630551912299,0.0006437098664167,0,0,0,0
176.8,2652,0.0005419054548933,0.0002336113481427,0,0,0,0
176.87,2653,0.0024097721601278,0.0004460431658775,0,0,0,0
